,id,created_at,tweet,sum,true_value,polarity_api_output,is_same,concept_api_output,intensity_api_output,aspect_api_output,scores,compound,comp_score,scores_text_blob,comp_score_text_blob,score_flair,comp_score_flair
128,1350245738815524865,2021-01-16 6:27:25,"Showing that because I am around others kiddos, I got the vaccine! #vaccine",0.5,POSITIVE,POSITIVE,1,"['vaccine', 'vaccine']",0.769,No aspects found,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,0.9971,POSITIVE
129,1356878704090243074,2021-02-03 13:44:27,"A frosty, but calm morning on Cork Harbour judging by these boats Near East Ferry! <USER> <USER> <USER> #photography #Ireland #100daysofwalking #cork #Ireland #NaturePhotography #COVID #spring #wednesdaythought #vaccine",0.7,POSITIVE,POSITIVE,1,"['frosty', 'calm', 'cork', 'judge', 'ferry', 'cork', 'covid', 'vaccine']",0.769,"[('harbour', 'POSITIVE'), ('east', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.501}",0.501,POSITIVE,0.21250000000000002,POSITIVE,0.967,POSITIVE
130,1365577424231104513,2021-02-27 13:50:03,"Nobody should be expected to put their life on the line for a non combatant job. Why aren't we vaccinating front line workers, before those that can work from home? #vaccine",-1.2,NEGATIVE,POSITIVE,0,"['expected', 'combatant', 'job', 'vaccine', 'work', 'home', 'vaccine']",0.769,"[('before', 'POSITIVE'), ('from', 'POSITIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,-0.1,NEGATIVE,0.9106,POSITIVE
131,1349759602393575429,2021-01-14 22:15:41,Another important story from the <USER> Today we looked at the #vaccine rollout in NC and why we lag behind other states in terms of the percent of allocated vaccines that have gotten in to people's arms. There are several reasons,-0.6,NEGATIVE,POSITIVE,0,"['lag behind', 'important', 'vaccine', 'rollout', 'percent', 'vaccine']",0.8079999999999999,"[('allocated', 'POSITIVE')]","{'neg': 0.056, 'neu': 0.903, 'pos': 0.042, 'compound': -0.1531}",-0.1531,NEGATIVE,-0.03125,NEGATIVE,-0.5046,NEGATIVE
132,1344774065412706304,2021-01-01 4:04:56,Wishing everyone a Happier and Healthier 2021 with #mask and #vaccine from the Department of Pediatrics <USER> and <USER>,1.7,POSITIVE,POSITIVE,1,"['wish', 'happier', 'healthier', 'mask', 'vaccine', 'department']",0.828,"[('everyone', 'POSITIVE'), ('from', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.6486}",0.6486,POSITIVE,0.0,POSITIVE,-0.9802,NEGATIVE
133,1376696268173549571,2021-03-30 6:12:22,"<USER> <USER> Not surprised. Abuse of #vaccine rollout is wholesale I'm afraid &amp; along with gross mis-management of priority lists, it doesn't inspire confidence. <USER> is banking on #lockdown &amp; mass vaccination to see this through. To hell with our mental health. #Vaccines4Vulnerable",-2.0,NEGATIVE,NEGATIVE,1,"['mental health', 'see through', 'abuse', 'vaccine', 'rollout', 'wholesale', 'afraid', 'gross', 'management', 'priority', 'inspire', 'confidence', 'vaccine', 'hell']",-0.929,"[('rollout', 'NEGATIVE'), ('mass', 'POSITIVE'), ('with', 'POSITIVE'), ('with', 'NEGATIVE'), ('list', 'NEGATIVE')]","{'neg': 0.272, 'neu': 0.667, 'pos': 0.061, 'compound': -0.8933}",-0.8933,NEGATIVE,-0.1875,NEGATIVE,-1.0,NEGATIVE
134,1358069048215494656,2021-02-06 20:34:27,"Pondering this: Imagine if we gave out the vaccine based on who has been at least trying to follow recommended CDC guidelines? For folks not behaving as if there is a pandemic, why vaccinate them before those who are? #COVID19 #vaccine",-0.5,NEGATIVE,POSITIVE,0,"['pondering', 'imagine', 'vaccine', 'follow', 'recommended', 'guideline', 'folk', 'pandemic', 'vaccine', 'covid', 'vaccine']",0.769,"[('there', 'NEGATIVE'), ('SADNESS', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.2869}",0.2869,POSITIVE,-0.3,NEGATIVE,-0.9864,NEGATIVE
135,1362897986951479299,2021-02-20 4:22:56,"SUNDAY: The global community doubled-down on its commitment to #vaccine access this week, so what needs to happen next? How does the US better address vaccine inequities? The latest #covid19 insight with <USER> <EMOJI:television> On TV, radio, and <USER> don't miss <USER>",-0.2,NEGATIVE,NEGATIVE,1,"['sunday', 'community', 'commitment', 'vaccine', 'access', 'better', 'vaccine', 'inequity', 'latest', 'covid', 'insight']",-0.877,"[('global', 'POSITIVE'), ('SADNESS', 'POSITIVE'), ('address', 'POSITIVE'), ('what', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.7433}",0.7433,POSITIVE,0.25,POSITIVE,0.5425,POSITIVE
136,1354050139070099468,2021-01-26 18:24:44,Getting ready to administer shot #2 to our Retirement Residents in a few days .... #belmontstrong #COVID19 #vaccine #Moderna #crushcovid <USER> <USER> <USER>,0.4,POSITIVE,POSITIVE,1,"['getting ready', 'administer', 'retirement', 'covid', 'vaccine']",0.769,No aspects found,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}",0.3612,POSITIVE,0.0,POSITIVE,0.9995,POSITIVE
137,1375523695087734787,2021-03-27 0:32:59,Time to go! Brexiteer urges rabbit in headlights Boris to QUIT as PM in damning analysis #BorisJohnson #vaccine #coronavirus #Brexit <USER>,-0.6,NEGATIVE,NEGATIVE,1,"['time', 'urge', 'rabbit', 'headlight', 'quit', 'analysis', 'vaccine', 'coronavirus']",-0.833,"[('brexiteer', 'NEGATIVE')]","{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4003}",-0.4003,NEGATIVE,0.0,POSITIVE,-0.601,NEGATIVE
138,1354443902300819459,2021-01-27 20:29:25,Its a beautiful day in #Sedona and I get my second #vaccine dose today. #arma,2.0,POSITIVE,POSITIVE,1,"['beautiful', 'vaccine', 'dose']",0.863,No aspects found,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.5994}",0.5994,POSITIVE,0.425,POSITIVE,0.9999,POSITIVE
139,1367040944260980739,2021-03-03 14:45:34,"This is a big month for me as Ive two outings planned, one for my #vaccine and the other to the dentist Im so rock n roll!",1.1,POSITIVE,POSITIVE,1,"['big', 'vaccine', 'rock', 'roll']",0.802,"('plan', 'POSITIVE')","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,-0.078125,NEGATIVE,0.9988,POSITIVE
140,1352572411980427266,2021-01-22 16:32:47,Before anything else the #BidenAdministration must get the #COVID19 pandemic under control in addition to #WearAMask &amp; #SocialDistancing the widespread distribution of the #vaccine must be THE priority #FreshVoicesRise,-0.4,NEGATIVE,POSITIVE,0,"['covid', 'pandemic', 'control', 'addition', 'widespread', 'distribution', 'vaccine', 'priority']",0.727,"[('ocialdistancing', 'POSITIVE'), ('must', 'POSITIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,0.9573,POSITIVE
141,1372636054377873419,2021-03-19 1:18:32,This is HUGE. Wow. Thank you to Anita and everyone involved<EMOJI:clapping_hands> #vaccine #canada,2.0,POSITIVE,POSITIVE,1,"['huge', 'wow', 'thank', 'involve', 'vaccine']",0.769,"[('everyone', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.8531}",0.8531,POSITIVE,0.25000000000000006,POSITIVE,0.988,POSITIVE
142,1352271199968120835,2021-01-21 20:35:52,I took the first dose of #Pfizer #COVID19 #vaccine on 31/12/20. I developed allergic rhinitis like symptoms and an upset stomach a few days ago. PCR swab taken yesterday was positive for #COVID-19.,-1.2,NEGATIVE,NEGATIVE,1,"['dose', 'covid', 'vaccine', 'allergic', 'upset', 'swab', 'positive', 'covid']",-0.821,"[('yesterday', 'POSITIVE'), ('first', 'NEGATIVE'), ('developed', 'NEGATIVE')]","{'neg': 0.13, 'neu': 0.705, 'pos': 0.165, 'compound': 0.3182}",0.3182,POSITIVE,0.0943181818181818,POSITIVE,-0.9999,NEGATIVE
143,1356211544334471168,2021-02-01 17:33:24,"We understand that some communities are concerned about the #CovidVaccine. Were hosting a free online event with a panel of experts to answer your questions. Hear from Founder of <USER> Lord Simon Woolley, <USER> and more: #Vaccine",0.3,POSITIVE,POSITIVE,1,"['understand', 'community', 'concerned', 'hosting', 'free', 'panel', 'answer', 'hear', 'founder', 'lord', 'wolley', 'vaccine']",0.769,"[('community', 'NEGATIVE'), ('with', 'POSITIVE'), ('from', 'POSITIVE'), ('simon', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.5106}",0.5106,POSITIVE,0.45,POSITIVE,0.5034,POSITIVE
144,1365217758133293057,2021-02-26 14:00:52,#TheQueen said her #CovidVaccine 'didn't hurt at all' and urged the #UK public not to turn down the jab. #Royal #RoyalFamily #Vaccine,0.6,POSITIVE,POSITIVE,1,"['hurt', 'urge', 'turn', 'royal', 'vaccine']",0.769,"('pub', 'POSITIVE')","{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.4168}",0.4168,POSITIVE,-0.07777777777777779,NEGATIVE,0.5843,POSITIVE
145,1364519587933544448,2021-02-24 15:46:35,She's a survivor. She's lost everything and she's desperate. She takes an offer of help. Now it's payback. Paperback ONLY 2. BARGAIN ! Fancy reading it? #Thriller #vaccine #Reading,0.1,POSITIVE,POSITIVE,1,"['survivor', 'lost', 'desperate', 'offer', 'help', 'payback', 'bargain', 'fancy', 'vaccine']",0.769,"('bar', 'POSITIVE')","{'neg': 0.133, 'neu': 0.635, 'pos': 0.232, 'compound': 0.5307}",0.5307,POSITIVE,-0.3,NEGATIVE,-0.6395,NEGATIVE
146,1350586128877973509,2021-01-17 5:00:00,"PM <USER> asks people to keep their guards up even after taking the #vaccine as only two weeks after taking the 2nd dose, human body will develop necessary immunity against Corona. #LargestVaccineDrive #IndiaFightsCorona",0.3,POSITIVE,POSITIVE,1,"['ask', 'vaccine', 'dose', 'develop', 'immunity', 'corona']",0.944,"[('body', 'POSITIVE'), ('necessary', 'POSITIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,-0.713,NEGATIVE
147,1364647429446934530,2021-02-25 0:14:35,"Please wear a mask, social distance, and wash your hands. When you can, please get the COVID #vaccine. This is the reality of #COVID19. It is not a hoax. #NurseTwitter Death, Through a Nurses Eyes",-1.0,NEGATIVE,NEGATIVE,1,"['wear', 'mask', 'social', 'distance', 'wash', 'covid', 'vaccine', 'reality', 'covid', 'hoax', 'death']",-0.895,"[('please', 'NEGATIVE'), ('nursetwitter', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.8205}",0.8205,POSITIVE,0.03333333333333333,POSITIVE,-0.9998,NEGATIVE
148,1376228469672132611,2021-03-28 23:13:30,"Arrived at Ford Field to get my vaccine shot today. Lots of people, many more than two days ago. #vaccine #fordfield",0.5,POSITIVE,POSITIVE,1,"['vaccine', 'vaccine']",0.769,No aspects found,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.5,POSITIVE,0.9928,POSITIVE
149,1346519947095240704,2021-01-05 23:42:27,"<USER> Firefighter-EMTs should be mandated to get the #vaccine; no negotiation, no bribes. As an EMT-P I was required to get a whole range of vaccinations and boosters. This is absurd. #covid19 #lafd",-0.4,NEGATIVE,NEGATIVE,1,"['firefighter', 'vaccine', 'negotiation', 'range', 'vaccine', 'booster', 'absurd', 'covid']",-0.821,"[('emts', 'NEGATIVE')]","{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.5267}",-0.5267,NEGATIVE,-0.15,NEGATIVE,-0.9993,NEGATIVE
150,1371604644431036416,2021-03-16 5:00:05,"Next <USER> Oxford #COVID19 #vaccine and #clots before this becomes an anti-vaccine myth, let's look at the facts clots occur in far higher numbers than have been observed in 17 million vaccinations #VaccinesWork",-0.2,NEGATIVE,NEGATIVE,1,"['covid', 'vaccine', 'clot', 'vaccine', 'myth', 'look', 'clot', 'occur', 'higher', 'vaccine']",-0.919,"[('mill', 'POSITIVE'), ('become', 'NEGATIVE'), ('facts', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.11666666666666665,POSITIVE,-0.8023,NEGATIVE
151,1374549812826284032,2021-03-24 8:03:07,Science is amazing. Incredible. Blessed to have received my first dose of #vaccine. Things are looking up!,1.2,POSITIVE,POSITIVE,1,"['science', 'amazing', 'incredible', 'blessed', 'dose', 'vaccine']",0.769,"[('science', 'POSITIVE'), ('first', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.8398}",0.8398,POSITIVE,0.6041666666666666,POSITIVE,0.9994,POSITIVE
152,1361695047104741376,2021-02-16 20:42:52,"North Korean hackers have targeted <USER> &amp; other #COVID19 #vaccine &amp; drugmakers, cyberspying on South Korean pharmaceutical networks. Though NoKorea claims it has no COVID, it's frantically stealing pharma info.",-0.6,NEGATIVE,NEGATIVE,1,"['spying on', 'hacker', 'covid', 'vaccine', 'pharmaceutical', 'claim', 'covid', 'frantically', 'stealing', 'info']",-0.6759999999999999,"[('claim', 'POSITIVE'), ('korean', 'POSITIVE'), ('pharma', 'POSITIVE'), ('drugmakers', 'NEGATIVE'), ('korean', 'NEGATIVE'), ('nokorea', 'NEGATIVE')]","{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.8074}",-0.8074,NEGATIVE,-0.125,NEGATIVE,-0.9995,NEGATIVE
153,1346572155308355591,2021-01-06 3:09:54,"Pure joy: Just received a call from the long-term care facility where my closest relative lives, asking whether I consented to her being given the #COVID19 #vaccine this Sunday. No hesitation: bring it on! #CovidVaccine We can nail this pandemic: #StayHome +<EMOJI:face_with_medical_mask>+ #SocialDistancing",1.0,POSITIVE,NEGATIVE,0,"['pure joy', 'call', 'care', 'closest', 'relate', 'live', 'ask', 'consented', 'covid', 'vaccine', 'sunday', 'hesitation', 'pandemic']",-0.66,"[('term', 'POSITIVE'), ('where', 'POSITIVE'), ('received', 'NEGATIVE'), ('nail', 'NEGATIVE')]","{'neg': 0.088, 'neu': 0.761, 'pos': 0.15, 'compound': 0.6114}",0.6114,POSITIVE,0.33809523809523806,POSITIVE,0.9903,POSITIVE
154,1357328506670227457,2021-02-04 19:31:48,So happy to have finally received this. Get that vaccine yo! Ps if you live in <USER> youre in luck. The most efficient appointment Ive ever had. I was out 5 minutes before my scheduled time! <USER> <USER> #phandemickrew #phillies #vaccine #COVID19 #CovidVaccine,2.0,POSITIVE,NEGATIVE,0,"['happy', 'vaccine', 'live', 'luck', 'efficient', 'appointment', 'scheduled', 'time', 'hilly', 'vaccine', 'covid']",-0.821,"[('before', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.8927}",0.8927,POSITIVE,0.3903409090909091,POSITIVE,0.9997,POSITIVE
155,1365793072806825988,2021-02-28 4:06:58,"Rempel certainly NO scientist or epidemiologist or any kind of #vaccine expert. German publication called Handelsblatt pushed what Rempel is claiming here weeks ago, and was found to be FULL OF CRAP. Seems Handelsblatt made it all up. Just like a Rempel.",-1.2,NEGATIVE,NEGATIVE,1,"['made up', 'certainly', 'epidemiologist', 'vaccine', 'push', 'full', 'crap']",-0.8740000000000001,"('pub', 'NEGATIVE')","{'neg': 0.13, 'neu': 0.768, 'pos': 0.102, 'compound': -0.3326}",-0.3326,NEGATIVE,0.00857142857142854,POSITIVE,-1.0,NEGATIVE
156,1371761265903874052,2021-03-16 15:22:26,"<USER> <USER> And uniquely the #Oxford #vaccine is being delivered at cost. #UK doesn't seek to profiteer from a global pandemic, unlike others.",-0.8,NEGATIVE,NEGATIVE,1,"['uniquely', 'vaccine', 'cost', 'seek', 'profiteer', 'pandemic']",-0.831,"[('global', 'NEGATIVE')]","{'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.1511}",-0.1511,NEGATIVE,0.1875,POSITIVE,0.9997,POSITIVE
157,1373011589310382089,2021-03-20 2:10:46,"I just received the COVID-19 vaccine, and I want to encourage you today to get your COVID-19 vaccination when your turn comes up. It helps to protect ourselves, those we love, and the vulnerable populations in the communities in which we live and serve. #COVID19 #vaccine",1.1,POSITIVE,POSITIVE,1,"['vulnerable population', 'covid', 'vaccine', 'encourage', 'covid', 'vaccine', 'turn', 'helps', 'protect', 'love', 'community', 'live', 'serve', 'covid', 'vaccine']",0.769,"[('received', 'NEGATIVE'), ('when', 'NEGATIVE')]","{'neg': 0.035, 'neu': 0.705, 'pos': 0.26, 'compound': 0.9022}",0.9022,POSITIVE,0.04545454545454545,POSITIVE,0.9993,POSITIVE
158,1355154437229187075,2021-01-29 19:32:50,"This is 1b in #Virginia. How does a 24 yo IT worker get the #vaccine ahead of &gt; 65 yo, at risk citizens? #Cancer patient here. Impatiently waiting at home, as I have done for almost a yr. <USER> <USER> <USER> #VirginiaBeach",-1.2,NEGATIVE,NEGATIVE,1,"['worker', 'vaccine', 'risk', 'cancer', 'patient', 'impatiently', 'home']",-0.6709999999999999,No aspects found,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.5859}",-0.5859,NEGATIVE,-0.2,NEGATIVE,-0.9734,NEGATIVE
159,1346899186420232203,2021-01-07 0:49:24,"Day 222 #COVID19 #wednesdaythought #WednesdayMotivation "" Love it when she leaves us some yummy nuts out "" <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER> I'm injected an protected #vaccine",1.0,POSITIVE,POSITIVE,1,"['covid', 'love', 'yummy', 'nuts', 'protected', 'vaccine']",0.769,"[('wednesdaymotivation', 'POSITIVE'), ('leave', 'POSITIVE'), ('inject', 'POSITIVE')]","{'neg': 0.061, 'neu': 0.661, 'pos': 0.278, 'compound': 0.8481}",0.8481,POSITIVE,0.5,POSITIVE,0.9941,POSITIVE
160,1358065017162240000,2021-02-06 20:18:26,Covid jab <EMOJI:white_heavy_check_mark> Photo ensuring efficacy <EMOJI:white_heavy_check_mark> Microchipped to prevent absconding once bookies reopen <EMOJI:white_heavy_check_mark> Fantastic service from <USER> #BirchgroveGP #vaccine #COVIDVaccination,0.6,POSITIVE,POSITIVE,1,"['covid', 'ensuring', 'efficacy', 'prevent', 'abscond', 'reopen', 'fantastic', 'service', 'vaccine']",0.769,"('service', 'POSITIVE')","{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.7003}",0.7003,POSITIVE,0.4,POSITIVE,0.9998,POSITIVE
161,1371694427836612618,2021-03-16 10:56:51,"#NationalVaccinationDay <EMOJI:syringe> Louis Pasteur, famously called the Father of Immunology, developed the #vaccine for chicken cholera after discovering that the causal bacteria lost their infective nature over time! #AnimalHealth #AnimalWealth #vaccination",0.7,POSITIVE,POSITIVE,1,"['loue', 'famously', 'father', 'vaccine', 'cholera', 'discover', 'causal', 'bacteria', 'lost', 'infective', 'nature', 'time', 'vaccine']",0.769,"[('nationalvaccinationday', 'POSITIVE'), ('pasteur', 'POSITIVE'), ('called', 'POSITIVE'), ('after', 'POSITIVE')]","{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.3802}",-0.3802,NEGATIVE,-0.05000000000000001,NEGATIVE,0.7977,POSITIVE
162,1362317233003720704,2021-02-18 13:55:13,"""But the mood in [#Peru] has now turned to uncontained fury. The government has acknowledged that hundreds of high officials and other well-connected VIPs jumped the vaccination queue [] to secretly get shots"" By <USER> #vaccine #scandal",-1.2,NEGATIVE,NEGATIVE,1,"['mood', 'contained', 'fury', 'govern', 'acknowledge', 'high', 'connected', 'vip', 'jumped', 'vaccine', 'queue', 'vaccine']",-0.715,"[('SADNESS', 'POSITIVE'), ('well', 'NEGATIVE')]","{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.7227}",-0.7227,NEGATIVE,-0.12166666666666666,NEGATIVE,-0.9996,NEGATIVE
163,1348668817912819719,2021-01-11 22:01:17,5)the international community must step in to put extreme pressure on the regime to accept independent monitoring of the regimes response to the crisis. #Iran #vaccine,-0.3,NEGATIVE,POSITIVE,0,"['step in', 'ternate', 'community', 'extreme', 'pressure', 'regime', 'accept', 'independent', 'regime', 'response', 'crisis', 'vaccine']",0.769,"[('must', 'NEGATIVE')]","{'neg': 0.197, 'neu': 0.721, 'pos': 0.082, 'compound': -0.5719}",-0.5719,NEGATIVE,-0.041666666666666664,NEGATIVE,0.6437,POSITIVE
164,1352292681058279424,2021-01-21 22:01:14,"Vaccination is the only one way out of the healthcare, economic, and social crisis created by #COVID19. If Trudeau understands that, why are we so far behind in our efforts? #Cdnpoli #vaccine <USER>",-1.2,NEGATIVE,POSITIVE,0,"['vaccine', 'healthcare', 'economic', 'social', 'crisis', 'created', 'covid', 'trudeau', 'understands', 'vaccine']",0.769,No aspects found,"{'neg': 0.111, 'neu': 0.836, 'pos': 0.054, 'compound': -0.4767}",-0.4767,NEGATIVE,-0.01333333333333333,NEGATIVE,0.9387,POSITIVE
