,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,polarity_api_output
6158,6544,23715,23715,33640,1361611830523813888,1361611830523813888,2021-02-16 15:12:12,2021-02-16,15:12:12,530,72306783,bajajsanjiv,Sanjiv Bajaj,,"More than 35 million doses of #vaccine are being exported, while it is still not being allowed for Private sale in India. I don't understand the logic in this <EMOJI:confused_face>. Please open private sale #CovidFreeIndia #COVID19 <USER> <USER>",en,"[{'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}, {'screen_name': 'drharshvardhan', 'name': 'dr harsh vardhan', 'id': '77732185'}]",[],[],4.0,12.0,158.0,"['vaccine', 'covidfreeindia', 'covid19']",[],https://twitter.com/bajajsanjiv/status/1361611830523813888,False,,0.0,,,,,,,,[],,,,,NEGATIVE
3946,4176,21347,21347,30551,1367122773450121218,1367122773450121218,2021-03-03 20:10:43,2021-03-03,20:10:43,530,1137438540,melissalmrogers,Melissa 🗣,,Isnt my medical information private? Such that I dont have to disclose whether I got a vaccine or not? In Ontario theres PHIPA. Many provinces/states have their own legislation. #vaccine #CovidVaccine #Canada,en,[],[],[],12.0,25.0,96.0,"['vaccine', 'covidvaccine', 'canada']",[],https://twitter.com/MelissaLMRogers/status/1367122773450121218,False,,0.0,,,,,,,,[],,,,,NEGATIVE
7539,8015,25186,25186,35504,1357742303180324864,1357742303180324864,2021-02-05 22:56:05,2021-02-05,22:56:05,530,10057582,krupali,DR. KRUPALI 🇺🇸,,"Just finished a tele-visit with a patient who used to be homeless, is over 70, and now rents a room. They dont have access to a computer to get on a #covid19 #vaccine list and barely have a cell phone. These are barriers that not appropriate.",en,[],[],[],3.0,3.0,20.0,"['covid19', 'vaccine']",[],https://twitter.com/krupali/status/1357742303180324864,False,,0.0,,,,,,,,[],,,,,NEGATIVE
13355,14191,31362,31362,43607,1345258582573522945,1345258582573522945,2021-01-02 12:10:14,2021-01-02,12:10:14,530,1264067029440647168,rebeccah2030,Rebecca Herbert,,"will you continue wearing masks even after this pandemic ends, and why? <EMOJI:backhand_index_pointing_right>Please retweet for better results #Tiredearth #Covid #coronavirus #vaccine",en,[],[],[],14.0,22.0,20.0,"['tiredearth', 'covid', 'coronavirus', 'vaccine']",[],https://twitter.com/RebeccaH2030/status/1345258582573522945,False,,0.0,,,,,,,,[],,,,,NEGATIVE
4422,4687,21858,21858,31283,1366014488936288259,1366014488936288259,2021-02-28 18:46:48,2021-02-28,18:46:48,530,1240561169296814080,covid19indiaorg,covid19indiaorg,,All of us now....waiting for public availability of Co-WIN 2.0 for #vaccine registration.,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EvUO709VEAQO3wS.jpg'],2.0,16.0,143.0,['vaccine'],[],https://twitter.com/covid19indiaorg/status/1366014488936288259,False,,1.0,https://pbs.twimg.com/tweet_video_thumb/EvUO709VEAQO3wS.jpg,,,,,,,[],,,,,NEGATIVE
6040,6421,23592,23592,33493,1361899423303925768,1361899423303925768,2021-02-17 10:15:00,2021-02-17,10:15:00,530,908820789511774215,lakshmiunwomen,Lakshmi M Puri,,"We must keep our tryst w/h the #vaccine! We now have our only shield &amp; weapon against treacherous &amp; deadly #COVID19. #India is a global leader mounting the largest vaccine drive #IndiaFightsCorona Demolish myths, keep faith<EMOJI:folded_hands><EMOJI:medium_skin_tone>! Be a #VaccineYoddha #VaccineChamp <USER>",en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]",[],[],3.0,12.0,62.0,"['vaccine', 'covid19', 'india', 'indiafightscorona', 'vaccineyoddha', 'vaccinechamp']",[],https://twitter.com/lakshmiunwomen/status/1361899423303925768,False,https://twitter.com/NewsMobileIndia/status/1361570975855169537,0.0,,,,,,,,[],,,,,NEGATIVE
11706,12441,29612,29612,41222,1348878813363458050,1348878813363458050,2021-01-12 11:55:44,2021-01-12,11:55:44,530,17801716,deepaltrevedie,Deepal.‏‎‎Trivedi #VoI.,,Coconut breaking ceremony in #Gujarat at #Ahmedabad airport by Health minister/Deputy Chief Minister <USER> to welcome the #COVID19 #vaccine.,en,"[{'screen_name': 'nitinbhai_patel', 'name': 'nitin patel', 'id': '478469228'}]",[],['https://pbs.twimg.com/media/ErguIauXMAE76w8.jpg'],6.0,9.0,75.0,"['gujarat', 'ahmedabad', 'covid19', 'vaccine']",[],https://twitter.com/DeepalTrevedie/status/1348878813363458050,False,,1.0,https://pbs.twimg.com/media/ErguIauXMAE76w8.jpg,,,,,,,[],,,,,NEGATIVE
12383,13154,30325,30325,42147,1347269272318455810,1347269272318455810,2021-01-08 01:20:00,2021-01-08,01:20:00,530,49616273,globaltimesnews,Global Times,,"A #COVID19 #vaccine developed by Chinas #Sinovac was shown to be 78% effective in final-stage trials in #Brazil, becoming the 2nd Chinese-developed COVID-19 vaccine to release its late-stage results and reach far beyond the threshold of efficacy of 50%.",en,[],['https://bit.ly/38nFhR5'],[],7.0,11.0,19.0,"['covid19', 'vaccine', 'sinovac', 'brazil']",[],https://twitter.com/globaltimesnews/status/1347269272318455810,False,,1.0,https://pbs.twimg.com/media/EpsbXCzUcAMvnpY.jpg,,,,,,,[],,,,,NEGATIVE
2978,3158,20329,20329,29255,1369797070874415106,1369797070874415106,2021-03-11 05:17:25,2021-03-11,05:17:25,530,59811175,cheridinovo,Cheri DiNovo,,"So just heard from someone who tried for 2 hours, finally got through #Vaccine held for 1 and a half hours and just as they were brooking her appt. her phone went dead (low battery) She's crying...<USER> <USER>",en,"[{'screen_name': 'celliottability', 'name': 'christine elliott', 'id': '821699497'}, {'screen_name': 'johntory', 'name': 'john tory', 'id': '89760824'}]",[],[],7.0,25.0,149.0,['vaccine'],[],https://twitter.com/CheriDiNovo/status/1369797070874415106,False,,0.0,,,,,,,,[],,,,,NEGATIVE
10872,11555,28726,28726,39957,1350462838352044032,1350462838352044032,2021-01-16 20:50:05,2021-01-16,20:50:05,530,1282241226780139520,wilmslowhealth,Wilmslow Health Centre,,"Thank you <USER> for appreciating the hard work performed by GP surgeries, up and down the country. #teamgp #CovidVaccine #vaccine #VaccineStrategy",en,"[{'screen_name': 'cmo_england', 'name': 'professor chris whitty', 'id': '1178622443814084608'}]",[],[],3.0,22.0,41.0,"['teamgp', 'covidvaccine', 'vaccine', 'vaccinestrategy']",[],https://twitter.com/WilmslowHealth/status/1350462838352044032,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1350462520784543744/pu/img/5mFp1StG1aV-yiSg.jpg,,,,,,,[],,,,,NEGATIVE
11548,12276,29447,29447,40979,1349195829194629121,1349195829194629121,2021-01-13 08:55:27,2021-01-13,08:55:27,530,576348125,nagma_morarji,Nagma,,#vaccine the 1st consignment in mumbai arrived this morning the vaccination drive here starts jan 16th,en,[],[],[],0.0,3.0,25.0,['vaccine'],[],https://twitter.com/nagma_morarji/status/1349195829194629121,False,https://twitter.com/ss_suryawanshi/status/1349194236051169281,0.0,,,,,,,,[],,,,,NEGATIVE
7583,8062,25233,25233,35563,1357675032067993603,1357675032067993603,2021-02-05 18:28:46,2021-02-05,18:28:46,530,87121912,deepaknmodi,Deepak Modi,,Happy that my students got their first shot of #vaccine today.. now I will take mine #mentorgoals #studentsfirst #ilovemystudents,en,[],[],[],4.0,1.0,29.0,"['vaccine', 'mentorgoals', 'studentsfirst', 'ilovemystudents']",[],https://twitter.com/DeepakNModi/status/1357675032067993603,False,,0.0,,,,,,,,[],,,,,NEGATIVE
10583,11254,28425,28425,39563,1351142254942035970,1351142254942035970,2021-01-18 17:49:51,2021-01-18,17:49:51,530,27855414,darrenmillarms,Darren Millar MS 🏴󠁧󠁢󠁷󠁬󠁳󠁿,,"<EMOJI:police_car_light> <EMOJI:black_flag> The lack of urgency on vaccine rollout from the First Minister is alarming and will cost lives. It's time to stop plodding, start sprinting, and protect vulnerable people in Wales as soon as possible. <EMOJI:running_shoe><EMOJI:running_shoe> #RaceAgainstTheVirus #Covid19 #Vaccine",en,[],['https://www.bbc.co.uk/news/uk-wales-politics-55704017'],[],7.0,15.0,46.0,"['raceagainstthevirus', 'covid19', 'vaccine']",[],https://twitter.com/DarrenMillarMS/status/1351142254942035970,False,,0.0,,,,,,,,[],,,,,NEGATIVE
3646,3858,21029,21029,30142,1367820033104175104,1367820033104175104,2021-03-05 18:21:23,2021-03-05,18:21:23,530,181270405,adamjsmithy,Adam Smithy,,"<EMOJI:syringe> 1st Covid Jab Done <EMOJI:white_heavy_check_mark> Quick, painless &amp; incredibly well organised by all involved. They are vaccinating 800 people alone at this one centre today <EMOJI:clapping_hands> . For the safety of yourself and others &amp; for everyones future I cant recommend it enough. #Covid19UK #COVID19 #vaccine",en,[],[],['https://pbs.twimg.com/media/Evt5EbVXEAEGXWx.jpg'],17.0,4.0,224.0,"['covid19uk', 'covid19', 'vaccine']",[],https://twitter.com/AdamJSmithy/status/1367820033104175104,False,,1.0,https://pbs.twimg.com/media/Evt5EbVXEAEGXWx.jpg,,,,,,,[],,,,,NEGATIVE
13493,14339,31510,31510,43808,1344723177084215296,1344723177084215296,2021-01-01 00:42:43,2021-01-01,00:42:43,530,1005897878173339648,mirlaufer,Miriam Laufer,,#COVID your days are numbered! Feeling grateful for the dedication of the scientists (including many <USER> <USER> ) for developing and testing the #vaccine at record pace and to <USER> for figuring out how to get it into the arms of health care workers over the holidays!,en,"[{'screen_name': 'umcvd', 'name': 'centervaccinedev', 'id': '745580564959330304'}, {'screen_name': 'ummedschool', 'name': 'university of maryland school of medicine', 'id': '33898986'}, {'screen_name': 'umms', 'name': 'university of maryland medical system', 'id': '17142081'}]",[],"['https://pbs.twimg.com/media/EqlqGuAXUAANLC_.jpg', 'https://pbs.twimg.com/media/EqlqID6XUAQXubh.jpg']",1.0,1.0,31.0,"['covid', 'vaccine']",[],https://twitter.com/MirLaufer/status/1344723177084215296,False,,1.0,https://pbs.twimg.com/media/EqlqGuAXUAANLC_.jpg,,,,,,,[],,,,,NEGATIVE
1364,1442,18613,18613,27015,1373623504101343232,1373623504101343232,2021-03-21 18:42:18,2021-03-21,18:42:18,530,2611650650,unicefpalestine,UNICEF Palestine,,"Today #Palestine launched its National #Vaccine Deployment Plan with #COVAX supplied vaccines doses. For more information: #PlayYourRole, protect others #GetVaccinated",en,[],['http://unicef.org/sop/press-releases/arrival-first-wave-consignment-covax-covid-19-vaccine-doses'],['https://pbs.twimg.com/media/ExAXJp-WYAEXzZV.jpg'],4.0,39.0,173.0,"['palestine', 'vaccine', 'covax', 'playyourrole', 'getvaccinated']",[],https://twitter.com/UNICEFpalestine/status/1373623504101343232,False,,1.0,https://pbs.twimg.com/media/ExAXJp-WYAEXzZV.jpg,,,,,,,[],,,,,NEGATIVE
13479,14324,31495,31495,43789,1344748469299281920,1344748469299281920,2021-01-01 02:23:13,2021-01-01,02:23:13,530,1197989545,alvarezzzy,"aL'Ai alvarez, MD",,"Just in time for the #NewYear! Grateful for the many who made this #vaccine possible. Grateful for being one of the #Frontliners. May 2021 offers us better choices in #equity &amp; #inclusion, more #compassion, less suffering &amp; true #happiness. #doctorsarehumanstoo #ThisIsOurShot",en,[],[],"['https://pbs.twimg.com/media/EqmBms2VoAAPQPi.jpg', 'https://pbs.twimg.com/media/EqmBms2VkAIN9aq.jpg', 'https://pbs.twimg.com/media/EqmBms1UwAAirtP.jpg']",1.0,6.0,29.0,"['newyear', 'vaccine', 'frontliners', 'equity', 'inclusion', 'compassion', 'happiness', 'doctorsarehumanstoo', 'thisisourshot']",[],https://twitter.com/alvarezzzy/status/1344748469299281920,False,https://twitter.com/DrTsion/status/1344043690218704898,1.0,https://pbs.twimg.com/media/EqmBms2VoAAPQPi.jpg,,,,,,,[],,,,,NEGATIVE
3166,3352,20523,20523,29509,1369330124454297604,1369330124454297604,2021-03-09 22:21:57,2021-03-09,22:21:57,530,65701078,shellakeypookey,Michelle Dooley Mahon,,"3 months before his 91st birthday my Da, Tom receives his #vaccine at his brilliant GP in #Wexford Huge thanks to <USER> and all at the practice for going the extra mile to reassure and treat the vulnerable. The icing on the cake was frosted cupcakes. And the fact I brought Sid.",en,"[{'screen_name': 'docmum', 'name': 'grainne pinaqui', 'id': '23108728'}]",[],"['https://pbs.twimg.com/media/EwDWe8HWQAoHlj1.jpg', 'https://pbs.twimg.com/media/EwDWfHCXIAUZTRC.jpg', 'https://pbs.twimg.com/media/EwDWfQWXYAkHHM8.jpg', 'https://pbs.twimg.com/media/EwDWfaRXEAcvCBu.jpg']",5.0,2.0,43.0,"['vaccine', 'wexford']",[],https://twitter.com/shellakeypookey/status/1369330124454297604,False,,1.0,https://pbs.twimg.com/media/EwDWe8HWQAoHlj1.jpg,,,,,,,[],,,,,NEGATIVE
1949,2067,19238,19238,27853,1372222063696564230,1372222063696564230,2021-03-17 21:53:29,2021-03-17,21:53:29,530,377424155,sarahbeckman3,Sarah Beckman,,.<USER> announcing today she is opening up vaccine eligibility to all Iowans on April 5 as long as there is enough vaccine supply. #vaccine,en,"[{'screen_name': 'iagovernor', 'name': 'gov. kim reynolds', 'id': '851808935397011456'}]",[],[],12.0,19.0,75.0,['vaccine'],[],https://twitter.com/SarahBeckman3/status/1372222063696564230,False,,0.0,,,,,,,,[],,,,,NEGATIVE
747,798,17969,17969,26145,1375122937360101378,1375122937360101378,2021-03-25 22:00:31,2021-03-25,22:00:31,530,622123,bbcnewsni,BBC News NI,,Covid-19: Nearly half the adult population of Northern Ireland has now received at least one #vaccine dose.,en,[],['https://bbc.in/31kyPGq'],[],9.0,10.0,57.0,['vaccine'],[],https://twitter.com/BBCNewsNI/status/1375122937360101378,False,,0.0,,,,,,,,[],,,,,NEGATIVE
10839,11521,28692,28692,39913,1350520934491443200,1350520934491443200,2021-01-17 00:40:56,2021-01-17,00:40:56,530,314195471,sunil_chandi,Sunil Chandiramani,,"Dose 1 of the COVID Vaccine <EMOJI:white_heavy_check_mark> Its the light at the end of the tunnel for me after a difficult 10 months. Were not there yet, but its a big relief to know there can be an end to COVID-19! Thank you to the <USER> and <USER> What a smooth set up! #COVID19 #Vaccine",en,"[{'screen_name': 'ghaweb', 'name': 'gha', 'id': '620903515'}, {'screen_name': 'gibraltargov', 'name': 'hm govt of gibraltar', 'id': '941002573'}]",[],['https://pbs.twimg.com/media/Er4DoMUXYBITthq.jpg'],12.0,1.0,134.0,"['covidー19', 'vaccine']",[],https://twitter.com/Sunil_Chandi/status/1350520934491443200,False,,1.0,https://pbs.twimg.com/media/Er4DoMUXYBITthq.jpg,,,,,,,[],,,,,NEGATIVE
440,470,17641,17641,25707,1375934494390116356,1375934494390116356,2021-03-28 03:45:21,2021-03-28,03:45:21,530,103664345,melina_b_harris,melinabaileyharris,,Had my first dose of the Oxford/Astra Zeneca vaccine - feeling so grateful to the amazing scientists! Ive got a bit of an achy arm but thats it so far :) <USER> <EMOJI:raising_hands><EMOJI:medium-light_skin_tone> #AstraZenaca #vaccinated #VaccinesWork #vaccine #CovidVaccine,en,"[{'screen_name': 'sailorrooscout', 'name': 'chise \U0001f9ec\U0001f9eb\U0001f9a0💉', 'id': '3140868280'}]",[],"['https://pbs.twimg.com/media/ExhNIN6W8AIZ5b5.jpg', 'https://pbs.twimg.com/media/ExhNIOAW8AUtctk.jpg']",3.0,0.0,17.0,"['astrazenaca', 'vaccinated', 'vaccineswork', 'vaccine', 'covidvaccine']",[],https://twitter.com/melina_b_harris/status/1375934494390116356,False,,1.0,https://pbs.twimg.com/media/ExhNIN6W8AIZ5b5.jpg,,,,,,,[],,,,,NEGATIVE
11406,12125,29296,29296,40766,1349470788047564801,1349470788047564801,2021-01-14 03:08:02,2021-01-14,03:08:02,530,581988431,main_john,John Main,,"Welcome to #Arviat for a very special visitor, the #Moderna #COVID19 #vaccine . Fire Department and RCMP on hand to escort to town; clinic starting tomorrow! #StrongerTogether #nunavut #VaccinesWork",en,[],[],"['https://pbs.twimg.com/media/ErpIg5hXMAMpkLH.jpg', 'https://pbs.twimg.com/media/ErpIg5gXcAwlov_.jpg', 'https://pbs.twimg.com/media/ErpIg5cW4AECfHe.jpg', 'https://pbs.twimg.com/media/ErpIg5hXcAIvmzH.jpg']",5.0,48.0,270.0,"['arviat', 'moderna', 'covid19', 'vaccine', 'strongertogether', 'nunavut', 'vaccineswork']",[],https://twitter.com/main_john/status/1349470788047564801,False,,1.0,https://pbs.twimg.com/media/ErpIg5hXMAMpkLH.jpg,,,,,,,[],,,,,NEGATIVE
7296,7757,24928,24928,35179,1358464643837140994,1358464643837140994,2021-02-07 22:46:24,2021-02-07,22:46:24,530,257958883,heidigiokos,Heidi Giokos,,Minister of Health Dr Zweli Mkhize together with others will brief the nation tonight regarding the vaccine. Reports have emerged that the AstraZeneca vaccine might not be as effective with the new 501Y.V2 variant of SARS-Cov-2. #vaccine,en,[],[],[],14.0,32.0,42.0,['vaccine'],[],https://twitter.com/HeidiGiokos/status/1358464643837140994,False,,0.0,,,,,,,,[],,,,,NEGATIVE
5871,6244,23415,23415,33270,1362327268656349185,1362327268656349185,2021-02-18 14:35:06,2021-02-18,14:35:06,530,64391809,r_s_p_h,Royal Society for Public Health,,"Our new report, Mind the Gap, looks at flu #vaccine rates in London, and why they lag behind the rest of the country <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER>",en,"[{'screen_name': 'profkevinfenton', 'name': 'kevin fenton', 'id': '1019967199'}, {'screen_name': 'bolaowolabi8', 'name': 'bola owolabi', 'id': '1172592878947905537'}, {'screen_name': 'fph', 'name': 'faculty of public health', 'id': '20508091'}, {'screen_name': 'adphuk', 'name': 'association of directors of public health (adph)', 'id': '1065317454'}, {'screen_name': 'phe_uk', 'name': 'public health england', 'id': '41822696'}, {'screen_name': 'healthfdn', 'name': 'the health foundation', 'id': '130108575'}, {'screen_name': 'thekingsfund', 'name': ""the king's fund"", 'id': '18045120'}, {'screen_name': 'rcplondon', 'name': 'rcp', 'id': '1338487893279580167'}]",['http://www.rsph.org.uk/mind-the-gap'],[],1.0,11.0,17.0,['vaccine'],[],https://twitter.com/R_S_P_H/status/1362327268656349185,False,,0.0,,,,,,,,[],,,,,NEGATIVE
12791,13590,30761,30761,42708,1346452793830174721,1346452793830174721,2021-01-05 19:15:36,2021-01-05,19:15:36,530,21565678,soutikbbc,Soutik Biswas,,"India will begin exporting locally-made coronavirus vaccines within a fortnight of their launch, a foreign ministry official has told the BBC. #COVID19 #India #vaccine",en,[],['https://www.bbc.com/news/world-asia-india-55538092'],[],8.0,41.0,87.0,"['covid19', 'india', 'vaccine']",[],https://twitter.com/soutikBBC/status/1346452793830174721,False,,0.0,,,,,,,,[],,,,,NEGATIVE
5872,6245,23416,23416,33271,1362326999289716736,1362326999289716736,2021-02-18 14:34:02,2021-02-18,14:34:02,530,155414097,emergencybod,Dr Farbod GC (Generally Cynical),,"So pleased to have finally received the 2nd dose of the #COVID19 #vaccine. Very efficient service at the Splott Immunisation Centre. Friendly, helpful and professional staff from front to back. When offered take the vaccine. It's safe and effective. #vaccinated",en,[],[],"['https://pbs.twimg.com/media/Euf1LFoXMAE9rQA.jpg', 'https://pbs.twimg.com/media/Euf1LhNXYAAdiC7.jpg']",6.0,7.0,71.0,"['covid19', 'vaccine', 'vaccinated']",[],https://twitter.com/EmergencyBod/status/1362326999289716736,False,,1.0,https://pbs.twimg.com/media/Euf1LFoXMAE9rQA.jpg,,,,,,,[],,,,,NEGATIVE
9843,10478,27649,27649,38561,1352667153699397633,1352667153699397633,2021-01-22 22:49:15,2021-01-22,22:49:15,530,6817432,fox4kc,FOX4 News,,Exciting day! Some of the first public doses of the #covid_19 #vaccine are being given to those 65+ in #Warrensburg! 300 are getting the Pfizer shot today. ^Kera Mashek,en,[],[],[],0.0,3.0,29.0,"['covid_19', 'vaccine', 'warrensburg']",[],https://twitter.com/fox4kc/status/1352667153699397633,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1352667127552090113/pu/img/6qduqmDjTQUjiEjE.jpg,,,,,,,[],,,,,NEGATIVE
